FoodID,UserID,tags
588,125,commendable
624,185,sufficient
594,110,perfect
608,80,tasty
38,200,acceptable
421,127,passable
39,78,impressive
589,110,heavenly
38,149,enjoyable
38,95,fine
536,195,delectable
118,92,wonderful
82,170,unforgettable
562,115,wonderful
608,115,superb
609,136,perfect
589,20,tasteless
617,131,satisfying
243,92,remarkable
260,51,splendid
124,76,pleasant
124,123,culinary masterpiece
90,38,dull
260,7,decent
610,78,decent
395,45,average
568,165,passable
648,126,enjoyable
533,45,neutral
210,6,delicious
37,45,perfect
45,160,satisfying
72,43,excellent
37,15,underwhelming
431,173,incredible
361,19,passable
610,136,pleasing
609,70,delicious
608,178,impressive
194,123,amazing
629,19,tasty
609,87,fairly good
610,130,underwhelming
143,33,acceptable
36,50,splendid
143,3,neutral
72,176,forgettable
210,138,good
157,164,unpleasant
610,53,pleasant
360,94,pleasant
557,196,amazing
640,63,middling
472,117,excellent
646,129,mouthwatering
606,115,amazing
608,76,fantastic
118,114,exquisite
610,33,unsatisfactory
589,167,neutral
609,2,average
606,18,excellent
124,125,pleasing
39,119,flawless
72,21,mouthwatering
38,139,forgettable
536,32,unpleasant
38,8,lackluster
90,83,fair
360,18,solid
38,69,wonderful
72,152,ordinary
72,80,passable
576,191,bland
39,187,bland
72,44,fair
157,159,moderate
299,167,standard
615,185,acceptable
606,163,exceptional
608,8,passable
640,48,remarkable
649,175,unpleasant
243,174,delicious
601,102,superb
589,84,sublime
610,66,unsatisfactory
608,43,enjoyable
299,121,incredible
609,170,wonderful
472,192,magical
650,24,so-so
616,136,incredible
651,65,exceptional
596,149,forgettable
243,30,neutral
610,125,not bad
652,149,lackluster
597,29,flawless
606,77,satisfying
608,106,fantastic
157,47,gourmet
561,5,fantastic
37,68,subpar
124,97,delicious
605,45,delicious
90,148,incredible
163,143,mouthwatering
576,144,flawless
69,72,nice
72,166,unsatisfactory
143,45,standard
39,9,tasty
72,95,impressive
37,6,exquisite
39,145,gourmet
38,85,mouthwatering
601,119,fantastic
588,125,decent
299,94,decent
608,94,extraordinary
38,180,poor
165,129,incredible
72,172,fairly good
431,84,underwhelming
151,26,wonderful
72,114,fairly good
431,99,acceptable
609,62,unappetizing
588,156,enjoyable
608,120,decent
431,139,premium
39,104,phenomenal
609,30,subpar
610,107,moderate
625,58,middling
640,16,boring
143,42,passable
85,173,divine
395,13,fine
38,43,enjoyable
405,98,acceptable
567,109,average
610,128,pleasing
606,68,middling
608,158,tasteless
636,155,lackluster
649,22,poor
626,169,acceptable
615,149,lackluster
361,149,splendid
157,183,middling
39,124,moderate
361,189,ordinary
557,143,decent
639,103,exceptional
596,193,pleasant
608,1,heavenly
431,14,tasteless
361,17,boring
422,126,delectable
610,175,standard
601,144,fairly good
589,47,tasteless
601,35,lackluster
85,180,average
86,195,unforgettable
431,79,fine
361,34,exceptional
525,199,unforgettable
609,7,delectable
653,128,remarkable
608,25,unforgettable
626,45,satisfying
606,15,pleasant
194,82,ordinary
157,93,dull
38,6,mediocre
163,16,bland
533,144,good
165,148,poor
605,74,boring
654,112,ordinary
361,42,tolerable
90,183,wonderful
421,152,disappointing
124,108,mouthwatering
82,95,good
655,7,exquisite
576,82,phenomenal
143,121,delectable
550,198,good
620,106,exquisite
609,186,satisfactory
243,173,premium
299,32,tasteless
608,149,amazing
72,59,unsatisfactory
39,112,splendid
395,124,adequate
639,178,tolerable
596,162,excellent
597,45,premium
243,74,premium
118,166,mediocre
608,161,pleasant
194,27,tolerable
610,115,solid
622,132,fair
652,75,fairly good
651,116,lackluster
614,181,flawless
539,32,moderate
608,83,tasty
610,35,exquisite
472,114,okay
124,187,flawless
72,91,top-notch
431,157,average
614,60,satisfactory
608,132,incredible
655,144,okay
82,12,acceptable
608,75,satisfying
638,166,pleasant
656,40,extraordinary
608,136,forgettable
609,166,sufficient
610,86,decent
624,125,exquisite
599,6,subpar
143,107,excellent
85,196,remarkable
167,101,fairly good
574,43,middling
567,125,boring
564,119,pleasant
610,192,fine
606,136,bland
657,172,phenomenal
599,44,flawless
601,183,tasty
608,51,excellent
38,42,nice
39,11,moderate
37,63,stellar
625,124,exceptional
657,67,tasty
608,17,standard
243,40,fine
69,14,stellar
165,121,delicious
609,137,not bad
431,25,satisfying
361,122,lackluster
609,159,fair
548,117,unsatisfactory
503,155,moderate
532,200,stellar
628,191,excellent
82,33,dull
157,133,divine
45,144,perfect
421,152,middling
497,135,acceptable
421,140,phenomenal
38,80,acceptable
90,160,excellent
611,35,subpar
588,132,superb
599,125,exquisite
650,119,standard
596,88,dull
38,44,disappointing
36,132,superb
422,165,lackluster
644,145,remarkable
588,199,premium
243,152,passable
608,86,disappointing
38,114,exceptional
45,139,passable
72,87,enjoyable
72,67,average
206,108,superb
431,161,tasty
421,53,exceptional
605,82,good
431,92,acceptable
361,109,middling
221,93,unforgettable
361,90,decent
431,149,decent
39,40,bland
574,129,superb
567,37,satisfactory
38,127,moderate
38,69,exceptional
610,127,enjoyable
610,200,impressive
548,173,dull
608,136,mediocre
143,175,nice
611,71,passable
589,123,solid
37,19,middling
532,124,tolerable
82,159,tasty
623,177,disappointing
179,79,excellent
605,30,dull
38,44,commendable
361,195,neutral
601,146,tasty
608,152,disappointing
194,47,sublime
151,127,dull
143,11,tolerable
39,22,boring
124,58,disappointing
143,78,tasty
504,182,culinary masterpiece
69,126,solid
86,113,mouthwatering
588,16,extraordinary
39,185,excellent
536,104,tolerable
574,50,magical
610,181,mouthwatering
567,123,bland
564,100,fairly good
606,183,remarkable
599,168,tasty
615,140,average
608,175,neutral
536,31,subpar
39,180,disappointing
566,77,mouthwatering
626,28,superb
617,158,standard
157,58,delectable
606,144,unforgettable
648,29,unforgettable
86,85,flawless
605,168,forgettable
38,156,solid
38,95,wonderful
165,179,not bad
39,80,unforgettable
37,4,mediocre
360,138,passable
85,180,ordinary
167,143,forgettable
421,72,so-so
37,89,magical
593,150,nice
243,125,fantastic
431,106,satisfying
594,24,underwhelming
615,171,flawless
395,171,top-notch
624,62,satisfactory
157,181,lackluster
38,102,not bad
588,1,fine
609,179,so-so
652,158,poor
651,196,okay
606,171,forgettable
608,115,delicious
626,156,excellent
608,87,exceptional
615,58,ordinary
591,107,gourmet
532,54,delectable
210,140,delectable
590,15,average
38,102,nice
605,132,magical
609,178,standard
599,45,underwhelming
606,143,tolerable
39,139,fairly good
157,144,sufficient
157,48,dull
37,145,outstanding
72,181,middling
143,105,premium
143,80,fairly good
151,180,fair
124,128,culinary masterpiece
39,148,ordinary
157,83,passable
37,171,premium
633,187,top-notch
588,97,exceptional
609,43,tasty
299,115,underwhelming
608,101,wonderful
609,5,remarkable
588,120,premium
601,171,moderate
632,128,mouthwatering
608,127,so-so
601,96,moderate
588,1,moderate
610,18,forgettable
609,181,sublime
143,40,adequate
143,54,neutral
124,23,satisfactory
405,70,acceptable
179,154,adequate
165,200,fine
45,121,decent
299,10,so-so
608,14,poor
151,25,exceptional
124,60,sublime
157,166,superb
38,101,moderate
206,101,underwhelming
628,18,satisfactory
165,176,so-so
38,96,nice
605,185,boring
626,14,impressive
588,132,delicious
608,133,ordinary
38,125,nice
72,167,underwhelming
179,49,good
612,16,decent
609,146,fantastic
614,33,fair
608,47,passable
157,45,fair
658,61,commendable
567,200,passable
597,59,fairly good
617,176,solid
45,131,satisfying
525,74,fantastic
167,130,premium
530,192,acceptable
532,53,mouthwatering
623,149,not bad
421,135,pleasing
69,199,nice
361,143,unappetizing
421,63,pleasant
45,44,passable
69,125,fine
421,26,outstanding
449,139,delectable
157,149,perfect
628,71,neutral
39,61,unappetizing
605,23,amazing
627,145,subpar
659,181,outstanding
631,172,magical
157,188,so-so
82,129,neutral
606,113,gourmet
593,86,outstanding
38,9,underwhelming
37,83,fine
221,11,outstanding
557,48,satisfactory
72,76,good
210,74,excellent
626,189,boring
606,1,amazing
659,164,superb
606,100,premium
649,11,stellar
606,151,mouthwatering
539,196,acceptable
646,9,moderate
608,122,stellar
395,193,good
39,144,top-notch
38,147,sublime
431,171,flawless
361,14,good
143,121,tolerable
39,112,heavenly
532,170,delectable
157,185,so-so
39,161,extraordinary
421,186,forgettable
431,133,good
564,160,middling
548,199,wonderful
243,92,good
608,157,flawless
588,2,unsatisfactory
610,84,culinary masterpiece
624,168,good
606,197,fine
646,92,divine
588,61,tasty
606,157,standard
82,20,phenomenal
610,49,magical
608,6,premium
157,61,sublime
39,37,good
421,102,tasty
118,109,excellent
165,12,mouthwatering
642,135,fairly good
597,109,excellent
157,72,pleasing
608,165,solid
243,86,tolerable
615,83,excellent
243,28,flawless
39,135,disappointing
655,172,satisfying
620,188,exquisite
82,146,standard
657,55,outstanding
606,31,superb
608,199,gourmet
617,50,solid
646,37,acceptable
609,98,incredible
601,200,commendable
157,190,sufficient
243,32,culinary masterpiece
179,93,mouthwatering
405,54,lackluster
143,48,satisfactory
143,21,mouthwatering
360,160,heavenly
151,166,poor
37,30,impressive
39,34,neutral
243,97,adequate
143,168,acceptable
421,66,acceptable
449,189,exquisite
610,119,poor
157,139,acceptable
157,107,impressive
601,99,enjoyable
608,33,exceptional
606,143,ordinary
405,82,moderate
80,7,mediocre
38,115,stellar
163,34,exceptional
157,200,satisfactory
124,9,disappointing
431,48,amazing
421,126,sublime
610,180,mediocre
625,90,remarkable
243,104,pleasing
629,22,middling
638,76,poor
651,127,amazing
617,43,solid
608,64,moderate
395,195,passable
124,187,gourmet
143,194,excellent
648,153,unpleasant
610,22,tolerable
472,4,unpleasant
157,56,unforgettable
596,66,top-notch
609,193,remarkable
82,198,disappointing
431,157,excellent
361,167,mouthwatering
37,6,middling
395,61,dull
85,118,okay
605,41,tasty
165,159,unforgettable
124,20,delectable
611,139,fair
609,125,incredible
588,79,excellent
151,129,unappetizing
151,140,top-notch
151,13,tolerable
157,92,extraordinary
624,130,extraordinary
629,158,mediocre
509,44,delectable
243,155,nice
608,108,amazing
431,122,satisfactory
361,97,satisfying
36,80,exceptional
361,180,delicious
536,144,unforgettable
627,149,remarkable
421,9,amazing
39,158,wonderful
157,74,average
605,39,neutral
167,151,passable
221,125,heavenly
360,108,adequate
124,99,tasty
45,95,satisfactory
118,7,exceptional
405,198,subpar
39,132,not bad
38,35,good
660,4,amazing
194,82,exceptional
143,105,fantastic
143,86,standard
221,45,excellent
609,143,commendable
615,111,acceptable
548,55,gourmet
608,87,solid
661,162,dull
651,92,impressive
617,24,bland
243,192,boring
588,65,fine
624,5,neutral
431,128,acceptable
614,152,forgettable
609,48,not bad
243,184,heavenly
588,70,sublime
609,181,middling
610,24,fair
606,197,splendid
617,173,gourmet
609,191,acceptable
610,58,subpar
606,188,wonderful
601,189,unforgettable
608,96,acceptable
617,91,exceptional
69,41,satisfactory
86,35,ordinary
192,27,satisfying
530,38,passable
602,69,bland
594,131,superb
652,197,enjoyable
617,72,poor
651,24,sublime
431,123,impressive
361,65,passable
151,196,solid
72,170,stellar
143,11,stellar
151,60,perfect
38,79,culinary masterpiece
39,147,divine
615,17,middling
299,52,unappetizing
157,96,poor
608,74,magical
38,33,tasteless
39,190,fair
431,85,fair
361,180,passable
605,18,tasty
640,42,unappetizing
588,82,outstanding
608,49,unpleasant
431,33,exquisite
589,121,boring
37,83,enjoyable
472,23,fair
610,110,lackluster
588,134,fair
610,61,standard
609,95,tasteless
599,29,decent
243,187,fantastic
625,54,perfect
588,80,mediocre
601,37,amazing
608,85,enjoyable
143,132,enjoyable
39,85,exceptional
45,178,divine
576,3,good
143,182,superb
38,122,splendid
405,100,bland
405,76,exceptional
72,119,dull
566,89,delicious
609,32,acceptable
431,144,underwhelming
614,7,delicious
662,142,dull
588,122,dull
143,133,solid
421,150,good
615,99,amazing
299,40,fairly good
608,23,pleasing
157,153,mediocre
39,100,boring
38,28,bland
628,187,mediocre
165,187,wonderful
36,174,impressive
605,190,tasty
421,16,sublime
143,28,tasty
157,113,premium
206,145,delicious
69,56,average
421,81,culinary masterpiece
167,195,not bad
38,164,satisfying
536,28,outstanding
69,2,flawless
72,112,wonderful
39,29,pleasing
601,188,extraordinary
608,195,decent
299,55,amazing
609,177,standard
243,64,impressive
639,180,fantastic
633,90,divine
539,61,enjoyable
651,10,solid
617,131,sublime
608,194,amazing
431,172,bland
361,187,gourmet
605,17,unsatisfactory
421,14,boring
45,97,fairly good
610,178,fine
157,85,acceptable
588,145,splendid
601,153,sufficient
606,40,mediocre
608,57,fairly good
608,14,solid
39,116,outstanding
421,74,unsatisfactory
38,99,gourmet
157,85,delectable
624,84,superb
638,87,unpleasant
597,66,extraordinary
643,158,satisfying
609,39,phenomenal
578,185,unsatisfactory
652,147,tolerable
643,57,neutral
606,86,wonderful
608,27,perfect
578,141,so-so
643,190,acceptable
614,160,commendable
243,95,impressive
628,60,phenomenal
45,75,unpleasant
124,52,okay
576,146,sublime
38,87,unpleasant
85,7,magical
605,187,sublime
421,116,not bad
39,80,satisfactory
405,79,underwhelming
421,131,perfect
581,69,tasty
143,6,tolerable
610,95,middling
606,42,stellar
157,160,neutral
525,33,decent
38,43,gourmet
361,29,top-notch
605,183,fair
581,23,remarkable
405,111,nice
157,30,poor
221,116,pleasant
609,62,disappointing
610,20,enjoyable
652,64,tasty
651,131,sufficient
612,165,acceptable
608,114,subpar
588,6,exceptional
525,27,boring
421,39,fairly good
431,160,underwhelming
179,130,exquisite
421,29,not bad
143,74,fantastic
627,122,stellar
69,184,phenomenal
179,14,fantastic
663,125,moderate
576,20,passable
45,114,ordinary
654,45,unappetizing
39,131,satisfactory
405,121,boring
192,130,tasty
124,183,okay
90,68,okay
533,96,lackluster
605,196,decent
530,4,extraordinary
421,142,superb
38,20,exceptional
576,102,acceptable
625,114,fantastic
601,117,delicious
608,157,outstanding
610,84,splendid
637,171,not bad
243,9,ordinary
608,101,tasteless
636,37,unforgettable
610,168,disappointing
593,171,middling
599,184,excellent
608,158,incredible
627,8,unpleasant
167,185,delicious
605,90,wonderful
38,46,incredible
39,95,unappetizing
221,128,magical
167,59,premium
85,150,pleasing
532,161,fairly good
431,67,bland
361,67,decent
38,172,amazing
39,18,premium
561,184,disappointing
143,18,standard
421,96,moderate
609,86,impressive
661,179,boring
596,54,satisfying
539,103,poor
608,107,superb
615,5,outstanding
601,199,heavenly
610,146,amazing
243,14,bland
608,113,fine
612,1,tolerable
609,137,lackluster
610,87,exceptional
620,55,stellar
612,91,ordinary
599,34,exceptional
609,2,heavenly
601,150,unforgettable
472,7,decent
643,56,poor
607,123,okay
588,121,tolerable
648,143,remarkable
605,182,unsatisfactory
39,68,good
86,5,ordinary
38,30,unforgettable
431,34,top-notch
613,13,fair
610,47,average
609,120,ordinary
601,176,wonderful
600,113,incredible
608,57,delectable
431,85,satisfactory
361,89,lackluster
525,86,delicious
639,193,splendid
607,3,standard
594,193,superb
597,132,fantastic
652,189,acceptable
638,138,enjoyable
539,149,nice
194,4,tasty
608,195,gourmet
143,24,decent
38,63,delectable
39,77,fairly good
151,119,delectable
82,138,ordinary
606,173,lackluster
185,35,flawless
37,46,disappointing
421,8,unsatisfactory
659,51,average
151,200,pleasant
163,102,exquisite
609,44,ordinary
622,194,lackluster
38,119,forgettable
157,192,nice
610,185,tolerable
601,52,outstanding
606,58,so-so
608,32,good
588,35,acceptable
39,127,stellar
405,166,lackluster
589,9,unpleasant
601,91,pleasing
589,128,tasteless
626,70,pleasing
606,170,fairly good
567,28,satisfactory
594,76,solid
45,186,average
39,145,impressive
405,120,good
38,122,perfect
39,21,mediocre
192,39,superb
503,73,boring
609,195,splendid
601,69,good
652,2,tasty
651,84,moderate
596,4,remarkable
608,142,solid
37,1,heavenly
431,74,decent
605,11,ordinary
38,140,acceptable
609,20,culinary masterpiece
82,3,mouthwatering
82,71,unpleasant
157,198,fairly good
38,162,tolerable
72,195,extraordinary
45,179,phenomenal
151,37,acceptable
665,51,stellar
600,77,wonderful
609,142,top-notch
599,164,neutral
243,138,average
431,168,standard
614,40,unsatisfactory
613,12,lackluster
624,181,stellar
157,195,forgettable
157,51,subpar
360,43,exceptional
599,176,commendable
609,139,disappointing
299,129,sublime
614,10,acceptable
610,102,extraordinary
610,45,extraordinary
157,124,extraordinary
609,64,pleasant
36,197,boring
609,19,mouthwatering
666,112,lackluster
612,167,satisfying
636,15,excellent
421,176,unsatisfactory
497,43,mediocre
39,3,sufficient
72,48,acceptable
45,45,satisfying
151,108,fair
609,85,mouthwatering
625,124,moderate
617,175,middling
608,183,pleasant
606,27,incredible
157,125,decent
82,79,okay
405,155,dull
39,22,top-notch
624,103,lackluster
599,43,tasty
608,8,middling
82,116,stellar
243,101,unpleasant
652,28,passable
260,155,satisfactory
431,112,subpar
581,123,magical
558,197,flawless
605,98,excellent
601,96,okay
243,39,tasteless
608,45,underwhelming
143,79,excellent
38,27,fair
143,45,commendable
38,154,dull
69,121,pleasing
605,67,fine
472,190,good
610,99,solid
606,172,tasty
631,159,middling
614,54,underwhelming
609,51,lackluster
194,169,excellent
610,121,superb
615,50,fine
615,66,unforgettable
606,139,magical
82,1,unsatisfactory
605,50,magical
431,51,unforgettable
605,73,average
615,79,exceptional
616,89,good
607,98,amazing
617,15,subpar
643,47,perfect
636,155,solid
243,151,amazing
45,29,satisfactory
69,56,lackluster
605,43,pleasant
157,162,sufficient
143,84,ordinary
143,181,lackluster
667,91,subpar
609,63,underwhelming
668,165,tasteless
539,28,outstanding
243,140,unforgettable
608,112,extraordinary
299,43,premium
609,78,poor
615,83,amazing
626,133,outstanding
243,157,acceptable
38,127,divine
72,175,so-so
179,134,underwhelming
85,112,disappointing
38,100,solid
626,140,unforgettable
608,76,heavenly
595,162,unappetizing
596,194,disappointing
509,197,unforgettable
669,89,divine
606,38,sublime
45,155,dull
609,80,magical
606,143,poor
617,78,ordinary
143,107,underwhelming
561,118,underwhelming
619,91,mediocre
605,106,wonderful
449,81,acceptable
608,193,acceptable
606,175,ordinary
243,137,tasty
143,149,fantastic
179,158,solid
607,6,sufficient
616,16,splendid
640,152,amazing
626,193,satisfying
608,9,satisfying
143,95,gourmet
564,37,pleasing
606,93,forgettable
548,156,stellar
243,92,lackluster
431,121,incredible
614,61,premium
615,129,commendable
608,116,satisfying
39,156,culinary masterpiece
37,173,pleasant
157,87,dull
624,140,culinary masterpiece
243,148,divine
606,168,nice
567,3,culinary masterpiece
124,186,middling
609,92,excellent
624,97,unpleasant
606,19,okay
361,40,moderate
615,12,subpar
657,89,exceptional
194,34,fantastic
431,199,tasty
614,6,stellar
299,73,fine
614,146,ordinary
157,30,gourmet
431,191,unappetizing
38,45,remarkable
431,26,passable
82,24,fair
36,19,boring
472,92,unpleasant
639,199,tasty
643,21,flawless
606,18,remarkable
608,139,fine
608,78,exquisite
589,155,incredible
593,195,wonderful
599,44,gourmet
614,131,tasty
45,75,unforgettable
431,146,average
206,110,extraordinary
557,70,sufficient
588,124,delicious
37,37,magical
85,169,neutral
636,23,ordinary
157,70,satisfying
39,143,enjoyable
69,13,extraordinary
656,82,middling
670,125,unpleasant
82,25,unsatisfactory
661,181,passable
539,161,unsatisfactory
608,42,mouthwatering
134,85,perfect
72,115,exceptional
165,23,delectable
395,38,acceptable
659,162,mouthwatering
405,127,fairly good
151,121,pleasing
45,38,ordinary
143,169,culinary masterpiece
143,158,middling
648,151,tasty
151,189,remarkable
143,23,impressive
605,182,tasteless
39,196,enjoyable
157,66,heavenly
609,158,premium
608,77,poor
668,133,nice
643,88,poor
143,99,tolerable
124,135,perfect
36,163,not bad
85,107,wonderful
72,69,gourmet
38,144,mouthwatering
431,87,divine
39,141,underwhelming
143,4,fantastic
405,21,delicious
157,122,good
151,101,culinary masterpiece
431,91,outstanding
37,12,standard
151,58,exceptional
39,33,poor
72,71,tasty
638,188,solid
421,196,commendable
605,179,divine
504,114,lackluster
299,19,exceptional
45,64,subpar
626,168,delicious
671,95,remarkable
606,47,forgettable
243,57,satisfying
601,154,satisfactory
599,59,wonderful
607,21,fantastic
487,35,fairly good
608,185,exquisite
72,60,standard
566,187,fantastic
39,4,stellar
37,84,tolerable
421,35,sublime
530,3,unforgettable
533,123,mouthwatering
167,96,splendid
143,31,delicious
38,119,exquisite
648,152,passable
605,25,magical
636,88,decent
472,54,remarkable
606,146,delectable
608,87,delicious
472,187,average
608,33,lackluster
608,102,excellent
659,76,exceptional
610,194,commendable
606,148,excellent
143,18,middling
37,147,heavenly
615,68,exceptional
610,23,ordinary
606,76,enjoyable
608,181,ordinary
607,154,exceptional
597,53,perfect
608,136,divine
194,188,culinary masterpiece
548,89,extraordinary
628,139,fair
395,135,heavenly
609,87,delectable
567,98,incredible
588,128,delicious
606,57,incredible
624,138,middling
629,11,wonderful
431,5,decent
610,22,middling
589,76,premium
640,138,sufficient
299,189,acceptable
548,160,unappetizing
599,104,standard
636,137,wonderful
608,74,exceptional
600,36,tasty
632,136,flawless
625,65,ordinary
609,117,magical
651,190,average
431,173,sublime
601,63,poor
421,95,unpleasant
536,62,decent
143,115,excellent
588,45,tolerable
626,167,middling
608,98,acceptable
38,148,unsatisfactory
628,108,exceptional
421,163,adequate
605,126,ordinary
85,111,heavenly
85,131,moderate
239,154,amazing
532,130,delectable
536,76,average
536,16,splendid
648,163,commendable
421,47,mediocre
163,166,magical
38,2,outstanding
143,32,premium
72,193,boring
151,76,magical
360,95,okay
627,51,neutral
421,79,incredible
615,58,incredible
626,56,decent
606,124,average
610,77,standard
601,76,pleasant
615,142,fine
606,65,satisfactory
646,45,remarkable
143,52,perfect
609,19,exceptional
659,58,poor
608,164,tasty
38,19,satisfying
36,63,incredible
39,180,fine
605,199,boring
151,116,remarkable
625,184,sufficient
609,195,adequate
588,116,unsatisfactory
632,43,commendable
69,117,outstanding
608,95,exceptional
151,29,delicious
157,192,moderate
38,76,commendable
39,47,remarkable
143,23,delicious
38,49,impressive
143,94,culinary masterpiece
361,2,ordinary
157,6,adequate
588,39,culinary masterpiece
194,73,enjoyable
608,60,exquisite
629,96,ordinary
548,148,stellar
194,60,splendid
611,131,exceptional
609,137,neutral
606,41,premium
611,22,tasty
589,51,tasty
657,106,superb
599,4,flawless
165,171,solid
38,38,fair
536,58,gourmet
45,55,exceptional
609,23,unsatisfactory
612,151,flawless
243,50,unforgettable
608,6,commendable
525,138,poor
38,10,mediocre
605,17,pleasing
588,6,sublime
143,108,magical
37,36,satisfying
609,158,decent
615,197,delectable
578,95,tasty
643,147,fine
608,96,exquisite
157,173,fairly good
605,165,top-notch
599,119,excellent
636,66,perfect
606,89,bland
608,81,wonderful
588,50,standard
593,135,okay
610,181,okay
548,52,mediocre
299,166,gourmet
157,197,wonderful
38,86,enjoyable
143,46,exceptional
536,126,flawless
143,144,unappetizing
37,59,mediocre
594,3,nice
431,7,exceptional
608,61,top-notch
82,8,acceptable
179,123,subpar
557,184,perfect
90,143,heavenly
206,198,commendable
574,85,mediocre
652,130,pleasant
597,109,adequate
596,111,not bad
243,18,underwhelming
85,195,good
143,80,delicious
609,22,commendable
72,165,disappointing
82,141,extraordinary
615,85,amazing
299,52,average
243,87,exceptional
45,143,pleasing
39,69,passable
38,58,culinary masterpiece
581,131,so-so
615,175,disappointing
640,130,heavenly
588,46,unappetizing
593,36,excellent
243,79,forgettable
143,147,decent
85,11,standard
151,26,boring
431,176,incredible
581,195,mouthwatering
421,150,fine
605,40,pleasant
85,65,adequate
299,65,remarkable
609,189,acceptable
639,25,sublime
596,173,passable
651,22,mediocre
90,49,unforgettable
143,115,sublime
608,124,delectable
589,145,flawless
617,44,incredible
658,200,fine
157,30,okay
655,19,exceptional
605,73,sufficient
421,8,ordinary
659,88,satisfying
72,13,acceptable
497,38,pleasant
504,143,dull
533,83,acceptable
38,104,top-notch
638,166,subpar
597,144,divine
157,43,standard
405,112,exceptional
124,144,acceptable
39,195,divine
593,199,impressive
157,134,exceptional
606,26,mediocre
608,31,satisfactory
449,88,fantastic
608,76,splendid
38,3,satisfactory
605,164,amazing
472,1,so-so
610,77,tolerable
90,15,outstanding
623,123,divine
157,59,standard
38,179,neutral
39,157,acceptable
431,83,decent
615,110,perfect
626,37,satisfying
608,35,wonderful
605,199,boring
143,58,disappointing
405,53,fantastic
124,165,premium
37,165,commendable
615,76,tolerable
194,131,satisfying
626,189,nice
431,1,remarkable
194,117,tolerable
536,174,nice
37,193,tasteless
82,23,excellent
163,174,adequate
165,163,magical
72,74,extraordinary
605,127,bland
421,75,magical
206,57,exquisite
601,170,exquisite
194,138,mouthwatering
179,185,top-notch
38,153,average
557,192,delectable
610,176,culinary masterpiece
626,78,sufficient
243,164,standard
143,180,top-notch
69,25,lackluster
532,121,dull
655,105,poor
557,140,sublime
361,38,stellar
85,53,underwhelming
605,150,acceptable
38,84,enjoyable
82,196,incredible
608,120,unforgettable
597,140,passable
596,31,tasteless
539,98,nice
668,127,adequate
667,46,moderate
509,149,forgettable
672,45,excellent
539,79,pleasing
643,155,middling
596,78,unsatisfactory
615,188,standard
606,90,incredible
143,129,fine
39,157,subpar
632,157,superb
588,199,excellent
157,31,dull
659,93,okay
608,88,satisfactory
578,31,tasty
596,148,commendable
539,76,lackluster
609,181,fine
608,46,dull
557,186,acceptable
422,23,remarkable
634,57,flawless
609,50,tolerable
594,153,average
610,168,not bad
612,54,fine
625,101,poor
143,174,excellent
431,157,average
361,181,exceptional
143,120,boring
591,65,tasty
167,140,commendable
143,159,amazing
124,77,extraordinary
576,136,boring
628,142,disappointing
675,150,mediocre
609,59,acceptable
632,44,remarkable
609,88,heavenly
601,80,pleasing
157,198,unappetizing
608,119,satisfactory
578,107,fair
643,51,magical
606,176,impressive
608,117,acceptable
143,72,unforgettable
143,149,satisfying
38,78,tasty
38,31,splendid
151,18,top-notch
576,191,ordinary
39,107,tasty
38,173,fairly good
124,61,satisfying
85,195,lackluster
605,23,adequate
532,113,underwhelming
45,129,mouthwatering
157,89,outstanding
421,108,okay
588,136,wonderful
610,144,ordinary
606,116,acceptable
617,47,good
599,24,outstanding
576,28,okay
659,26,fairly good
615,92,ordinary
601,51,exceptional
194,71,acceptable
607,2,moderate
596,167,exceptional
564,151,unpleasant
608,21,disappointing
609,94,fairly good
610,85,solid
124,28,passable
38,9,phenomenal
157,125,top-notch
431,89,unpleasant
605,81,divine
38,115,amazing
72,139,exquisite
72,72,acceptable
37,32,average
179,116,lackluster
395,57,incredible
676,141,passable
561,157,heavenly
421,22,exceptional
72,159,ordinary
605,76,passable
431,104,ordinary
151,197,tolerable
82,150,delectable
601,79,subpar
608,167,splendid
606,14,bland
615,22,acceptable
608,63,neutral
82,120,ordinary
37,170,nice
72,64,good
124,9,subpar
37,87,splendid
405,59,acceptable
299,58,commendable
157,71,remarkable
45,98,culinary masterpiece
628,113,not bad
72,9,amazing
39,61,amazing
45,22,tasty
536,16,mouthwatering
45,151,exceptional
124,126,perfect
72,8,pleasant
609,96,so-so
620,74,mediocre
564,109,not bad
617,196,satisfactory
608,141,acceptable
38,104,incredible
39,83,middling
605,74,splendid
185,184,unpleasant
648,188,forgettable
431,15,okay
605,34,lackluster
581,104,lackluster
421,184,tasty
82,81,fine
124,133,tasty
72,98,unforgettable
38,104,splendid
38,178,not bad
165,25,boring
39,10,unpleasant
124,86,bland
38,194,extraordinary
72,172,average
37,97,excellent
659,173,remarkable
624,176,perfect
243,51,boring
609,61,disappointing
157,153,impressive
588,132,divine
588,95,incredible
610,133,exceptional
638,79,commendable
596,29,passable
243,110,unforgettable
626,172,mouthwatering
243,127,boring
503,136,fantastic
239,189,exceptional
606,4,satisfactory
594,122,middling
299,158,average
601,95,standard
37,156,tasteless
80,100,amazing
299,54,lackluster
606,172,delicious
613,178,fine
124,144,extraordinary
566,21,splendid
38,189,unsatisfactory
504,171,heavenly
167,108,moderate
38,38,outstanding
38,179,remarkable
648,14,middling
605,118,sublime
38,117,unsatisfactory
167,145,amazing
80,151,exceptional
